Car_Truck,EngDisp,RatedHP,Transmission,Drive,Weight,Comp,AxleRatio,EVSpeedRatio,AC,PRP,FuelType,City_Highway,Valves_Cyl,FuelEcon
truck,4.588388,231,L4,4,2381.358,9.4,3.55,27.8,Y,32,61,city,8,14.2554292727273
truck,4.588388,231,L4,R,2494.756,9.4,3.55,28.7,Y,31,61,city,8,14.2554292727273
truck,5.407743,300,L4,R,2494.756,9.8,3.55,28.3,Y,31,61,city,8,14.2554292727273
truck,5.407743,300,L4,R,2494.756,9.8,3.55,28.3,Y,31,61,city,8,14.2554292727273
truck,3.9984524,207,L5,4,1927.766,9.7,4.1,35,Y,1,61,city,6,14.2554292727273
truck,3.9984524,207,L5,4,1927.766,9.7,4.1,35,Y,1,61,city,6,14.2554292727273
truck,5.3258075,280,L4,4,2381.358,9.9,3.42,28,N,32,61,city,8,14.2554292727273
truck,4.5720009,315,S6,R,2267.96,10.5,3.23,25.9,N,31,61,city,8,14.2554292727273
truck,4.6703235,271,L5,4,2494.756,10,4.1,34,N,31,61,city,8,14.2554292727273
truck,4.7030977,230,C6,R,2154.562,9,3.21,30.2,Y,1,61,city,8,14.3423526219512
truck,3.9984524,210,L5,4,2267.96,9.7,3.73,31.8,Y,31,61,city,6,14.3423526219512
truck,4.588388,292,L6,R,2267.96,9.8,3.55,29.7,Y,32,61,city,8,14.3423526219512
truck,3.9984524,210,L5,4,2267.96,9.7,3.73,31.8,Y,31,61,city,6,14.3423526219512
truck,4.588388,292,L6,R,2267.96,9.8,3.55,29.7,Y,32,61,city,8,14.3423526219512
truck,3.9984524,210,L5,4,2267.96,9.7,3.73,31.8,Y,31,61,city,6,14.3423526219512
truck,4.588388,292,L6,R,2267.96,9.8,3.55,29.7,Y,32,61,city,8,14.3423526219512
car,4.3753557,443,S6,R,1927.766,9.5,2.56,22,N,31,61,city,8,14.3423526219512
truck,5.3258075,295,L4,4,2494.756,9.5,3.42,26,N,32,61,city,8,14.3423526219512
car,5.9649044,438,S6,R,2381.358,11.3,3.15,27.2,Y,31,61,city,12,14.3423526219512
truck,5.5552269,305,L5,4,2494.756,9.8,3.36,30,N,31,38,highway,8,14.3423526219512
truck,4.6703235,271,L5,4,2721.552,10,3.91,30.2,N,32,23,city,8,14.3423526219512
car,5.1947107,450,L6,4,2267.96,12.5,4.06,36.4,N,1,61,city,10,14.3423526219512
truck,5.7027108,345,L5,R,1587.572,9.6,3.55,27.4,Y,32,61,city,8,14.4303425153374
truck,4.7030977,230,C6,4,2267.96,9,3.55,33.4,Y,1,61,city,8,14.4303425153374
truck,3.9984524,207,L5,4,1927.766,9.7,4.1,35,Y,1,61,city,6,14.4303425153374
truck,3.9984524,207,L5,4,1927.766,9.7,4.1,35,Y,1,61,city,6,14.4303425153374
truck,5.9649044,360,L4,4,2494.756,9.7,3.73,28.4,N,32,61,city,8,14.4303425153374
truck,4.5720009,315,S6,4,2267.96,10.5,3.23,25.9,N,32,61,city,8,14.4303425153374
truck,4.6703235,335,L7,4,2494.756,10.7,3.7,30.6,N,31,61,city,8,14.4303425153374
truck,4.6703235,271,L5,4,2721.552,10,4.1,32.2,N,1,23,city,8,14.4303425153374
truck,4.4081299,311,L6,4,2267.96,10.4,3.33,27.4,N,31,23,city,8,14.4303425153374
car,4.1623234,344,M6,4,1927.766,11,3.89,41.9,N,31,61,city,8,14.4303425153374
truck,3.7854201,190,M6,4,2041.164,8.7,4.1,40.9,Y,31,61,city,6,14.5194187037037
truck,4.588388,231,L4,4,2494.756,9.4,3.55,27.8,Y,32,61,city,8,14.5194187037037
truck,5.407743,300,L4,R,2494.756,9.8,3.55,27,Y,32,61,city,8,14.5194187037037
truck,5.407743,300,L4,R,2494.756,9.8,3.55,27,Y,32,61,city,8,14.5194187037037
truck,5.9649044,390,L4,R,2267.96,10.9,4.1,20,N,32,61,city,8,14.5194187037037
truck,5.3258075,295,L4,R,2721.552,9.5,3.42,27.2,N,31,61,city,8,14.5194187037037
car,4.8014203,360,S6,R,2041.164,10.5,3.46,39.3,Y,31,61,city,8,14.5194187037037
truck,4.8014203,270,L4,4,2721.552,9.5,3.42,26,N,32,61,city,8,14.6096014285714
truck,4.4081299,311,L6,4,2381.358,10.4,3.33,27.3,N,31,23,city,8,14.6096014285714
car,4.1623234,344,M6,4,2041.164,11,3.89,41.9,N,31,61,city,8,14.6096014285714
truck,5.9649044,345,L4,R,2494.756,10,3.73,28.4,N,32,61,city,8,14.7009114375
truck,5.3258075,295,L4,4,2494.756,9.5,3.42,26,N,32,61,city,8,14.7009114375
truck,3.6543233,245,M5,4,2267.96,10.1,4.56,36.5,N,32,61,city,5,14.7009114375
truck,5.9649044,360,L4,R,2721.552,9.7,4.1,31.3,N,31,61,city,8,14.7009114375
truck,5.9649044,360,L4,4,2721.552,9.7,4.1,31.2,N,32,61,city,8,14.7009114375
car,5.9649044,438,S6,R,2381.358,11.3,3.15,27.2,Y,31,61,city,12,14.7009114375
car,5.4569043,382,L7,R,2041.164,10.7,2.65,26,N,31,61,city,8,14.7009114375
car,2.4908392,201,L7,R,1757.669,11.4,3.27,33.7,N,1,44,city,6,14.7009114375
truck,4.4081299,311,L6,4,2381.358,10.4,3.33,27.4,N,1,23,city,8,14.7009114375
truck,5.3258075,295,L4,R,2721.552,9.5,3.73,29.7,N,32,38,highway,8,14.79337
truck,4.4900654,330,S5,4,2267.96,10.5,3.69,35.4,N,31,61,city,8,14.79337
truck,4.4081299,311,L6,4,2381.358,10.4,3.33,27.4,N,1,23,city,8,14.79337
car,5.9976786,450,L6,4,2267.96,10.8,3.32,29.7,N,1,61,city,12,14.79337
car,6.0960012,425,L5,R,2041.164,10.5,3.06,30.9,Y,31,61,city,8,14.8869989240506
truck,5.7027108,345,L5,4,2494.756,9.6,3.92,30,Y,32,61,city,8,14.8869989240506
truck,5.3258075,295,L4,R,2721.552,9.5,3.42,27.2,N,31,61,city,8,14.8869989240506
car,5.9649044,438,S6,R,2381.358,11.3,3.15,27.2,Y,1,61,city,12,14.8869989240506
car,2.4908392,201,M6,R,1700.97,11.4,3.27,38.3,N,1,44,city,6,14.8869989240506
truck,4.588388,231,L4,4,2721.552,9.4,3.73,29.8,Y,1,61,city,8,14.9818205732484
car,4.5720009,275,L4,F,2721.552,10,3.11,26.1,N,32,61,city,8,14.9818205732484
truck,5.5552269,305,L5,R,2381.358,9.8,2.94,26.2,N,31,61,city,8,14.9818205732484
truck,4.7030977,235,M6,R,2494.756,8.5,3.55,30.7,Y,32,61,city,8,15.0778578846154
truck,4.588388,292,L6,4,2381.358,9.8,3.55,29.2,Y,32,61,city,8,15.0778578846154
truck,4.588388,292,L6,4,2381.358,9.8,3.55,29.2,Y,32,61,city,8,15.0778578846154
truck,4.588388,292,L6,4,2381.358,9.8,3.55,29.2,Y,32,61,city,8,15.0778578846154
truck,5.407743,300,L4,R,2721.552,9.8,3.73,29.7,Y,31,61,city,8,15.0778578846154
truck,5.407743,300,L4,R,2721.552,9.8,3.73,29.7,Y,31,61,city,8,15.0778578846154
truck,5.3258075,295,L4,4,2721.552,9.5,3.73,29.7,N,32,61,city,8,15.0778578846154
truck,5.3258075,280,L4,4,2494.756,9.9,3.73,30.2,N,1,61,city,8,15.0778578846154
truck,4.9652913,302,L7,4,2381.358,10,3.7,32.1,N,31,61,city,8,15.0778578846154
truck,5.5552269,305,L5,R,2381.358,9.8,2.94,26.2,N,31,61,city,8,15.0778578846154
truck,4.588388,292,L6,4,2381.358,9.8,3.55,29.2,Y,32,61,city,8,15.1751343870968
truck,4.588388,292,L6,4,2381.358,9.8,3.55,29.2,Y,32,61,city,8,15.1751343870968
truck,4.588388,292,L6,4,2381.358,9.8,3.55,29.2,Y,32,61,city,8,15.1751343870968
truck,5.407743,300,L6,R,2721.552,9.6,3.31,25.9,Y,31,61,city,8,15.1751343870968
truck,5.407743,300,L6,R,2721.552,9.6,3.31,25.2,Y,32,61,city,8,15.1751343870968
truck,5.407743,300,L6,R,2721.552,9.6,3.31,25.9,Y,31,61,city,8,15.1751343870968
truck,5.407743,300,L6,R,2721.552,9.6,3.31,25.2,Y,32,61,city,8,15.1751343870968
truck,5.407743,300,L4,4,2721.552,9.8,3.73,28.3,Y,31,61,city,8,15.1751343870968
truck,5.407743,300,L4,4,2721.552,9.8,3.73,28.3,Y,31,61,city,8,15.1751343870968
truck,5.407743,300,L4,4,2721.552,9.8,3.73,28.3,Y,31,61,city,8,15.1751343870968
truck,5.3258075,295,L4,4,2721.552,9.5,3.42,27.2,N,32,61,city,8,15.1751343870968
truck,5.3258075,295,L4,R,2721.552,9.5,3.73,29.7,N,32,61,city,8,15.1751343870968
car,5.9649044,438,S6,R,2381.358,11.3,3.15,27.2,Y,1,61,city,12,15.1751343870968
truck,4.4900654,330,S5,4,2267.96,10.5,3.69,35.4,N,31,61,city,8,15.1751343870968
truck,5.6699366,381,L6,4,2721.552,10.2,4.3,27.7,N,1,23,city,8,15.1751343870968
truck,5.6699366,381,L6,4,2721.552,10.2,4.1,26,N,32,23,city,8,15.1751343870968
car,4.1623234,420,M6,4,1927.766,12.5,4.11,43.2,N,1,61,city,8,15.1751343870968
truck,5.7027108,345,L5,4,2721.552,9.6,3.92,30.2,Y,32,61,city,8,15.2736742207792
truck,4.7030977,235,L5,R,2381.358,8.5,3.55,27.4,Y,31,61,city,8,15.2736742207792
truck,4.7030977,235,M6,R,2494.756,9,3.21,29.2,Y,32,61,city,8,15.2736742207792
truck,4.588388,231,L4,4,2721.552,9.4,3.73,29.8,Y,1,61,city,8,15.2736742207792
truck,5.9649044,345,L4,4,2494.756,10,4.1,31.2,N,32,61,city,8,15.2736742207792
truck,5.5552269,305,L5,R,2381.358,9.8,3.36,30,N,31,61,city,8,15.2736742207792
truck,5.6699366,381,L6,4,2721.552,10.2,4.3,27.3,N,32,23,city,8,15.2736742207792
truck,4.7030977,235,M6,4,2494.756,8.5,3.55,30.7,Y,31,61,city,8,15.3735021568627
truck,5.407743,300,L6,R,2721.552,9.6,3.31,25.9,Y,31,61,city,8,15.3735021568627
truck,5.407743,300,L6,R,2721.552,9.6,3.31,25.2,Y,32,61,city,8,15.3735021568627
truck,5.407743,300,L6,R,2721.552,9.6,3.31,25.9,Y,31,61,city,8,15.3735021568627
truck,5.407743,300,L6,R,2721.552,9.6,3.31,25.2,Y,32,61,city,8,15.3735021568627
truck,5.407743,300,L4,4,2721.552,9.8,3.55,26.9,Y,32,61,city,8,15.3735021568627
truck,5.407743,300,L4,4,2721.552,9.8,3.55,26.9,Y,32,61,city,8,15.3735021568627
truck,5.407743,300,L4,4,2721.552,9.8,3.55,26.9,Y,32,61,city,8,15.3735021568627
truck,5.407743,300,L4,4,2721.552,9.8,3.55,26.9,Y,32,61,city,8,15.3735021568627
truck,5.407743,300,L4,4,2721.552,9.8,3.55,26.9,Y,32,61,city,8,15.3735021568627
truck,5.407743,300,L4,4,2721.552,9.8,3.55,26.9,Y,32,61,city,8,15.3735021568627
truck,5.9649044,390,L4,4,2381.358,10.9,4.1,33,N,32,61,city,8,15.3735021568627
truck,5.5552269,305,L5,R,2494.756,9.8,3.36,30,N,31,61,city,8,15.3735021568627
truck,5.5552269,305,L5,R,2494.756,9.8,2.94,26.2,N,31,61,city,8,15.3735021568627
truck,5.5552269,305,L5,R,2381.358,9.8,3.36,30,N,31,61,city,8,15.3735021568627
truck,4.3917428,300,L6,4,2721.552,10.8,3.73,32.7,Y,31,61,city,8,15.3735021568627
truck,4.1623234,350,L6,4,2494.756,12.5,4.32,35.9,N,31,61,city,8,15.3735021568627
truck,4.1623234,350,L6,4,2494.756,12.5,4.32,35.9,N,31,61,city,8,15.3735021568627
truck,4.7030977,235,L5,4,2381.358,8.5,3.55,27.2,Y,32,61,city,8,15.4746436184211
truck,5.407743,300,L4,R,2494.756,9.8,3.73,28.4,Y,32,61,city,8,15.4746436184211
truck,5.407743,300,L4,R,2494.756,9.8,3.73,28.4,Y,32,61,city,8,15.4746436184211
car,5.9649044,438,S6,R,2381.358,11.3,3.15,27.2,Y,1,61,city,12,15.4746436184211
car,6.2107109,503,S7,R,2041.164,11.3,2.82,26.4,N,31,61,city,8,15.4746436184211
truck,5.5552269,305,L5,R,2494.756,9.8,2.94,26.2,N,31,61,city,8,15.4746436184211
truck,5.5552269,305,L5,4,2494.756,9.8,2.94,26.2,N,31,61,city,8,15.4746436184211
truck,5.5552269,305,L5,4,2494.756,9.8,3.36,30,N,31,61,city,8,15.4746436184211
truck,4.0148395,214,L6,4,2494.756,9.7,3.73,32.7,Y,1,61,city,6,15.4746436184211
truck,4.3917428,300,L6,4,2721.552,10.8,3.73,32.7,Y,1,61,city,8,15.4746436184211
truck,4.7030977,235,L5,R,2494.756,8.5,3.55,27.4,Y,31,61,city,8,15.5771247019868
truck,3.9984524,210,L5,4,2494.756,9.7,3.73,30.6,Y,1,61,city,6,15.5771247019868
truck,4.588388,292,L6,4,2381.358,9.8,3.55,29.2,Y,32,61,city,8,15.5771247019868
truck,3.9984524,210,L5,4,2494.756,9.7,3.73,30.6,Y,1,61,city,6,15.5771247019868
truck,4.588388,292,L6,4,2381.358,9.8,3.55,29.2,Y,32,61,city,8,15.5771247019868
truck,3.9984524,210,L5,4,2494.756,9.7,3.73,30.6,Y,1,61,city,6,15.5771247019868
truck,4.588388,292,L6,4,2381.358,9.8,3.55,29.2,Y,32,61,city,8,15.5771247019868
truck,5.3258075,295,L4,R,2721.552,9.5,3.73,29.7,N,32,61,city,8,15.5771247019868
truck,5.5552269,305,L5,4,2494.756,9.8,2.94,26.2,N,31,61,city,8,15.5771247019868
truck,5.5552269,305,L5,4,2494.756,9.8,2.94,26.2,N,31,61,city,8,15.5771247019868
truck,5.5552269,305,L5,R,2494.756,9.8,3.36,30,N,31,61,city,8,15.5771247019868
truck,5.5552269,305,L5,4,2494.756,9.8,2.94,26.2,N,31,61,city,8,15.5771247019868
truck,5.5552269,305,L5,4,2494.756,9.8,3.36,30,N,31,61,city,8,15.5771247019868
truck,4.3917428,305,L6,4,2721.552,10.8,3.73,32.7,Y,31,61,city,8,15.5771247019868
truck,5.6699366,381,L6,4,2721.552,10.2,4.3,27.7,N,1,23,city,8,15.5771247019868
car,4.1623234,344,S6,4,1927.766,11,3.54,33.9,N,31,61,city,8,15.5771247019868
car,4.1623234,344,S6,4,2041.164,11,3.54,33.9,N,31,61,city,8,15.5771247019868
truck,5.407743,300,L6,R,2721.552,9.6,3.31,25.9,Y,31,61,city,8,15.6809722
truck,5.407743,300,L6,R,2721.552,9.6,3.31,25.2,Y,32,61,city,8,15.6809722
truck,5.407743,300,L6,R,2721.552,9.6,3.31,25.9,Y,31,61,city,8,15.6809722
truck,5.407743,300,L6,R,2721.552,9.6,3.31,25.2,Y,32,61,city,8,15.6809722
truck,5.407743,300,L4,4,2721.552,9.8,3.73,28.3,Y,31,61,city,8,15.6809722
truck,5.407743,300,L4,4,2721.552,9.8,3.73,28.3,Y,31,61,city,8,15.6809722
truck,5.407743,300,L4,4,2721.552,9.8,3.73,28.3,Y,31,61,city,8,15.6809722
car,4.3753557,469,S6,R,2154.562,9.5,3.23,27.1,N,32,61,city,8,15.6809722
car,5.4405172,510,S5,R,2154.562,9,2.82,31.3,N,1,61,city,8,15.6809722
car,6.2107109,503,S7,R,2154.562,11.3,2.82,26.4,N,31,61,city,8,15.6809722
truck,4.9652913,302,L7,4,2494.756,10,3.7,32.1,N,31,61,city,8,15.6809722
truck,5.5552269,305,L5,R,2494.756,9.8,2.94,26.2,N,31,61,city,8,15.6809722
truck,5.5552269,305,L5,R,2494.756,9.8,3.36,30,N,31,61,city,8,15.6809722
truck,4.6703235,275,L5,4,2721.552,10,4.1,33.5,N,31,61,city,8,15.6809722
truck,4.1623234,350,L6,4,2721.552,12.5,4.32,35.9,N,1,61,city,8,15.6809722
car,6.2107109,503,S7,R,2041.164,11.3,2.82,26,N,31,61,city,8,15.7862136241611
truck,5.5552269,305,L5,4,2494.756,9.8,3.36,30,N,31,61,city,8,15.7862136241611
truck,5.5552269,313,L5,R,2721.552,9.8,2.94,26.1,N,31,61,city,8,15.7862136241611
truck,5.5552269,305,L5,R,2494.756,9.8,3.36,30,N,31,61,city,8,15.7862136241611
truck,5.5552269,313,L5,R,2721.552,9.8,2.94,26.1,N,31,61,city,8,15.7862136241611
truck,4.6703235,275,L5,4,2721.552,10,4.1,33.5,N,1,23,city,8,15.7862136241611
car,4.1623234,344,S6,4,2041.164,11,3.54,33.9,N,31,61,city,8,15.7862136241611
truck,5.5552269,313,L5,4,2721.552,9.8,2.94,26.1,N,31,61,city,8,15.8928772297297
truck,5.5552269,305,L5,R,2494.756,9.8,2.94,26.2,N,31,61,city,8,15.8928772297297
truck,5.5552269,313,L5,R,2721.552,9.8,3.36,29.9,N,31,61,city,8,15.8928772297297
truck,5.5552269,313,L5,4,2721.552,9.8,2.94,26.1,N,31,61,city,8,15.8928772297297
truck,4.1950976,395,L6,4,2721.552,10.5,3.73,32.7,Y,1,61,city,8,15.8928772297297
truck,4.1950976,390,L6,4,2721.552,10.5,3.54,32.5,Y,31,61,city,8,15.8928772297297
truck,4.588388,292,L6,4,2494.756,9.8,3.55,29.2,Y,1,61,city,8,16.0009920408163
truck,4.588388,292,L6,4,2494.756,9.8,3.55,29.2,Y,1,61,city,8,16.0009920408163
truck,4.588388,292,L6,4,2494.756,9.8,3.55,29.2,Y,1,61,city,8,16.0009920408163
truck,3.8837427,240,L4,F,2154.562,9.8,3.29,28.9,N,31,38,city,6,16.0009920408163
car,4.9980655,500,S7,R,1927.766,12,3.62,38.8,Y,31,61,city,10,16.0009920408163
truck,5.5552269,305,L5,4,2494.756,9.8,3.36,30,N,31,61,city,8,16.0009920408163
truck,5.5552269,313,L5,R,2721.552,9.8,3.36,29.9,N,31,61,city,8,16.0009920408163
truck,5.5552269,313,L5,4,2721.552,9.8,3.36,29.9,N,1,61,city,8,16.0009920408163
truck,4.7030977,235,L5,4,2494.756,9,3.55,30.2,Y,32,61,city,8,16.1105878767123
truck,4.7030977,240,A5,4,2721.552,8.5,3.92,28.7,Y,32,38,highway,8,16.1105878767123
truck,5.407743,300,L4,4,2721.552,9.8,4.1,32.7,Y,31,61,city,8,16.1105878767123
truck,5.407743,300,L4,4,2721.552,9.8,4.1,32.7,Y,31,61,city,8,16.1105878767123
car,4.2442589,396,A6,R,2154.562,11.1,4.18,40.6,Y,1,61,city,8,16.1105878767123
truck,5.5552269,313,L5,4,2721.552,9.8,3.36,29.9,N,31,61,city,8,16.1105878767123
car,4.9980655,500,S7,R,2154.562,12,3.62,38.8,Y,31,61,city,10,16.2216953793103
car,4.2442589,396,L6,R,2154.562,11.1,3.54,31.4,Y,1,61,city,8,16.2216953793103
truck,5.5552269,318,L5,R,2721.552,9.8,3.36,29.9,N,31,61,city,8,16.2216953793103
truck,5.5552269,318,L5,4,2721.552,9.8,3.36,29.9,N,31,61,city,8,16.2216953793103
car,6.7514852,453,S6,R,2494.756,11,3.46,26.6,Y,31,61,city,12,16.3343460416667
car,4.2442589,396,L6,R,2154.562,11.1,3.54,31.4,Y,1,61,city,8,16.4485722377622
car,4.6047751,234,L4,R,2041.164,9.4,2.73,25,Y,31,38,city,8,16.5644072535211
car,4.6047751,234,L4,R,2041.164,9.4,2.73,25,Y,31,38,city,8,16.5644072535211
car,4.6047751,234,L4,R,2041.164,9.4,2.73,25,Y,31,38,city,8,16.5644072535211
car,6.2107109,475,S7,R,2041.164,11.3,2.65,28.3,N,31,61,city,8,16.5644072535211
car,5.5060656,510,L5,R,2381.358,9,2.65,28.9,N,31,61,city,12,16.5644072535211
car,5.9812915,603,S5,R,2154.562,9,2.65,29.5,N,31,61,city,12,16.6818853191489
car,5.5060656,510,L5,R,2154.562,9,2.65,29.6,N,31,61,city,12,16.6818853191489
car,4.9980655,500,S7,R,1927.766,12,3.62,38.8,Y,31,61,city,10,16.8010416428571
car,4.6047751,234,L4,R,2154.562,9.4,3.27,28.8,Y,31,38,city,8,16.9219124460432
car,4.6047751,234,L4,R,2154.562,9.4,3.27,28.8,Y,31,38,city,8,16.9219124460432
car,4.6047751,234,L4,R,2154.562,9.4,3.27,28.8,Y,31,38,city,8,16.9219124460432
car,5.9321302,450,A6,R,2041.164,10.4,3.15,28.6,N,31,61,city,12,16.9219124460432
car,5.9812915,603,S5,R,2494.756,9,2.65,27.5,N,31,61,city,12,16.9219124460432
car,4.3098073,479,M6,R,1700.97,11.1,4.44,48,Y,31,61,city,8,16.9219124460432
car,6.7514852,453,S6,R,2494.756,11,3.46,26.6,Y,1,61,city,12,16.9219124460432
truck,5.3258075,310,L4,R,2267.96,9.9,3.42,27.2,N,32,38,city,8,17.044535
car,5.5060656,510,L5,R,2381.358,9,2.65,28.9,N,31,61,city,12,17.044535
car,4.9652913,512,L6,R,1530.873,11,3.08,23.9,N,31,61,city,10,17.044535
truck,6.0960012,425,L5,4,2381.358,10.5,3.73,36.7,Y,1,61,city,8,17.1689476642336
car,4.3098073,479,A6,R,1700.97,11.1,4.44,48,Y,31,61,city,8,17.1689476642336
car,4.3098073,479,S6,R,1700.97,11.1,4.44,48,Y,31,61,city,8,17.1689476642336
car,6.7514852,453,S6,R,2494.756,11,3.46,26.6,Y,1,61,city,12,17.1689476642336
car,4.9652913,512,S6,R,1530.873,11,3.08,23.9,N,31,61,city,10,17.1689476642336
car,5.9321302,450,A6,R,1927.766,10.4,3.15,28.6,N,31,61,city,12,17.2951899264706
truck,5.3258075,295,L4,R,2154.562,9.5,3.23,25.7,N,32,38,city,8,17.4233024444444
truck,4.7030977,235,M6,4,2721.552,9,3.92,35.6,Y,32,61,city,8,17.5533270895522
car,4.2442589,396,S6,R,2154.562,11.1,4.18,40.6,Y,1,61,city,8,17.6853069924812
car,4.9652913,512,L6,4,1700.97,11,3.08,23.9,N,31,61,city,10,17.6853069924812
car,4.9652913,512,S6,4,1700.97,11,3.08,23.9,N,31,61,city,10,17.6853069924812
truck,5.3258075,310,L4,R,2494.756,9.9,3.42,27.2,N,32,38,city,8,17.8192865909091
car,4.9652913,512,M6,R,1530.873,11,3.08,23.9,N,31,61,city,10,17.8192865909091
truck,5.3258075,310,L4,4,2381.358,9.9,3.73,28.4,N,32,38,city,8,17.9553116793893
car,4.9980655,500,M6,R,1927.766,12,3.62,40.6,Y,31,61,city,10,17.9553116793893
truck,5.3258075,295,L4,R,2381.358,9.5,3.23,25.7,N,32,38,city,8,18.0934294615385
truck,6.2107109,503,S7,4,2494.756,11.3,3.45,29.6,N,31,61,city,8,18.0934294615385
truck,5.3258075,310,L4,R,2721.552,9.9,3.73,28.5,N,31,38,city,8,18.2336886046512
truck,6.2107109,503,S7,4,2494.756,11.3,3.45,29.6,N,31,61,city,8,18.2336886046512
truck,5.407743,445,L4,4,2948.348,9.8,3.73,28.3,Y,1,61,city,8,18.2336886046512
truck,5.407743,445,L4,R,2948.348,9.8,3.73,28.3,Y,1,61,city,8,18.2336886046512
truck,5.3258075,295,L4,4,2381.358,9.5,3.42,26,N,32,38,city,8,18.376139296875
truck,5.3258075,310,L4,4,2494.756,9.9,3.73,28.4,N,32,38,city,8,18.376139296875
car,5.9976786,600,L6,4,2494.756,9.5,3.53,30.4,N,31,61,city,12,18.376139296875
car,5.5060656,543,L5,R,2948.348,9,2.82,27.2,N,1,61,city,12,18.376139296875
car,5.5060656,543,L5,R,2948.348,9,2.82,27.2,N,1,61,city,12,18.376139296875
car,4.9652913,512,M6,4,1700.97,11,3.08,23.9,N,31,61,city,10,18.376139296875
truck,5.3258075,310,L4,4,2721.552,9.9,3.73,28.5,N,31,38,city,8,18.5208333070866
truck,5.3258075,310,L4,4,2721.552,9.9,3.73,28.5,N,31,38,city,8,18.5208333070866
car,5.9976786,600,L6,4,2721.552,9.5,3.53,30.4,N,31,61,city,12,18.5208333070866
car,4.9652913,512,L6,4,1814.368,11,3.08,23.9,N,31,61,city,10,18.6678240476191
car,5.9321302,450,M6,R,1927.766,10.4,3.54,34.9,N,31,61,city,12,18.81716664
car,4.9652913,512,S6,4,1814.368,11,3.08,23.9,N,31,61,city,10,18.81716664
car,5.9976786,600,L6,4,2721.552,9.5,3.53,30.4,N,1,61,city,12,18.968917983871
car,5.7518721,611,A6,R,1927.766,11.2,4.18,38.3,Y,33,61,city,12,18.968917983871
car,5.9812915,603,L5,R,2948.348,9,2.82,27.1,N,31,61,city,12,19.1231368292683
car,5.9812915,603,L5,R,2948.348,9,2.82,27.1,N,31,61,city,12,19.1231368292683
car,5.7518721,611,M6,R,1927.766,11.2,4.18,64.7,Y,33,61,city,12,19.1231368292683
car,5.7518721,611,S6,R,1927.766,11.2,4.18,38.3,Y,33,61,city,12,19.1231368292683
truck,5.407743,300,L4,R,2494.756,9.8,3.55,28.3,Y,31,38,city,8,19.279883852459
truck,5.3258075,295,L4,4,2494.756,9.5,3.42,26,N,32,38,city,8,19.279883852459
car,4.9980655,500,S7,R,1927.766,12,3.62,38.8,Y,31,61,city,10,19.279883852459
truck,5.407743,300,L4,R,2494.756,9.8,3.55,27,Y,32,38,city,8,19.60121525
car,4.9980655,500,S7,R,1927.766,12,3.62,38.8,Y,31,61,city,10,19.60121525
car,4.9652913,512,M6,4,1814.368,11,3.08,23.9,N,1,61,city,10,19.60121525
car,4.9652913,512,M6,4,1814.368,11,3.08,23.9,N,1,61,city,10,19.60121525
car,4.9652913,512,M6,4,1814.368,11,3.08,23.9,N,1,61,city,10,19.60121525
truck,5.3258075,295,L4,R,2721.552,9.5,3.42,27.2,N,31,38,city,8,19.9334392372881
car,6.7514852,500,L6,R,2721.552,7.8,2.92,24.9,N,31,61,city,8,19.9334392372881
car,4.9980655,500,S7,R,2154.562,12,3.62,38.8,Y,31,61,city,10,20.1038105128205
car,5.7518721,532,M6,R,2041.164,11.2,4.18,40.7,Y,33,61,city,12,20.1038105128205
truck,5.3258075,295,L4,4,2721.552,9.5,3.42,27.2,N,32,38,city,8,20.2771192241379
car,6.7514852,500,L6,R,2948.348,7.8,2.92,24.9,N,1,61,city,8,20.2771192241379
truck,5.407743,300,L4,4,2721.552,9.8,3.55,26.9,Y,32,38,city,8,20.453442
truck,5.3258075,295,L4,R,2721.552,9.5,3.73,29.7,N,32,38,city,8,20.453442
car,5.7518721,532,A6,R,2041.164,11.2,4.18,40.7,Y,33,61,city,12,20.453442
truck,5.407743,300,L4,4,2721.552,9.8,3.73,28.3,Y,31,38,city,8,20.6328581578947
car,5.7518721,532,S6,R,2041.164,11.2,4.18,40.7,Y,33,61,city,12,20.6328581578947
truck,5.5552269,305,L5,R,2381.358,9.8,2.94,26.2,N,31,38,city,8,20.6328581578947
truck,5.5552269,305,L5,R,2494.756,9.8,2.94,26.2,N,31,38,city,8,21.0013020535714
truck,5.5552269,305,L5,R,2494.756,9.8,2.94,26.2,N,31,38,city,8,21.0013020535714
truck,5.5552269,305,L5,4,2494.756,9.8,2.94,26.2,N,31,38,city,8,21.0013020535714
truck,5.5552269,305,L5,R,2381.358,9.8,3.36,30,N,31,38,city,8,21.190502972973
truck,5.5552269,305,L5,4,2494.756,9.8,2.94,26.2,N,31,38,city,8,21.190502972973
truck,4.7030977,235,L5,R,2154.562,9,3.55,28.7,Y,32,38,city,8,21.3831439090909
truck,5.5552269,305,L5,4,2494.756,9.8,3.36,30,N,31,38,city,8,21.3831439090909
truck,5.5552269,305,L5,R,2494.756,9.8,3.36,30,N,31,38,city,8,21.5793195412844
truck,5.5552269,305,L5,R,2494.756,9.8,3.36,30,N,31,38,city,8,21.5793195412844
truck,5.5552269,305,L5,4,2494.756,9.8,3.36,30,N,31,38,city,8,21.5793195412844
car,6.4892916,631,S6,4,1927.766,11,2.53,25.9,N,31,61,city,12,21.5793195412844
